Timestamp,Source_Node,Dest_Node,Link_Type,RSVP_TE_Latency_ms,OSPF_Cost_Metric,Jitter_ms,WAN_Path_Score,BGP_Peer_Flaps,IPSec_Tunnel_Status,Interface_Drop_Rate_Pct,Link_Failed
2026-07-01 22:46:56.225240,Hub-Core,Overseas-West,SDWAN,,,1.15,99.44,0,1,0.28,0
2026-07-01 22:46:56.225240,Hub-Core,Overseas-Island,SDWAN,,,4.47,88.71,0,1,0.25,0
2026-07-01 22:46:56.225240,Launch-Site-A,Tracking-North,MPLS,15.0,20.0,,,0,1,0.2,0
2026-07-01 22:46:56.225240,Tracking-South,RnD-Center,MPLS,22.0,10.0,,,1,1,0.21,0
2026-07-01 22:47:26.225240,Hub-Core,Launch-Site-A,MPLS,38.0,20.0,,,0,1,0.02,0
2026-07-01 22:47:26.225240,Hub-Core,Tracking-North,MPLS,37.0,20.0,,,0,1,0.26,0
2026-07-01 22:47:26.225240,Hub-Core,Tracking-South,MPLS,31.0,20.0,,,0,1,0.01,0
2026-07-01 22:47:26.225240,Hub-Core,RnD-Center,MPLS,14.0,20.0,,,0,1,0.06,0
2026-07-01 22:47:26.225240,Hub-Core,HQ-Admin,MPLS,12.0,10.0,,,1,1,0.18,0
2026-07-01 22:47:26.225240,Hub-Core,Overseas-East,SDWAN,,,7.99,84.61,0,1,0.47,0
2026-07-01 22:47:26.225240,Hub-Core,Overseas-West,SDWAN,,,9.54,80.25,0,1,0.31,0
2026-07-01 22:47:26.225240,Hub-Core,Overseas-Island,SDWAN,,,4.52,81.01,1,1,0.08,0
2026-07-01 22:47:26.225240,Launch-Site-A,Tracking-North,MPLS,17.0,20.0,,,0,1,0.1,0
2026-07-01 22:47:26.225240,Tracking-South,RnD-Center,MPLS,37.0,20.0,,,0,1,0.11,0
2026-07-01 22:47:56.225240,Hub-Core,Launch-Site-A,MPLS,22.0,20.0,,,0,1,0.09,0
2026-07-01 22:47:56.225240,Hub-Core,Tracking-North,MPLS,15.0,20.0,,,0,1,0.2,0
2026-07-01 22:47:56.225240,Hub-Core,Tracking-South,MPLS,10.0,20.0,,,0,1,0.12,0
2026-07-01 22:47:56.225240,Hub-Core,RnD-Center,MPLS,31.0,20.0,,,0,1,0.29,0
2026-07-01 22:47:56.225240,Hub-Core,HQ-Admin,MPLS,20.0,20.0,,,0,1,0.29,0
2026-07-01 22:47:56.225240,Hub-Core,Overseas-East,SDWAN,,,1.11,84.38,0,1,0.43,0
2026-07-01 22:47:56.225240,Hub-Core,Overseas-West,SDWAN,,,7.98,89.37,0,1,0.37,0
2026-07-01 22:47:56.225240,Hub-Core,Overseas-Island,SDWAN,,,7.23,87.36,0,1,0.17,0
2026-07-01 22:47:56.225240,Launch-Site-A,Tracking-North,MPLS,38.0,20.0,,,0,1,0.13,0
2026-07-01 22:47:56.225240,Tracking-South,RnD-Center,MPLS,10.0,10.0,,,1,1,0.0,0
2026-07-01 22:48:26.225240,Hub-Core,Launch-Site-A,MPLS,14.0,20.0,,,1,1,0.2,0
2026-07-01 22:48:26.225240,Hub-Core,Tracking-North,MPLS,10.0,20.0,,,1,1,0.12,0
2026-07-01 22:48:26.225240,Hub-Core,Tracking-South,MPLS,34.0,10.0,,,0,1,0.14,0
2026-07-01 22:48:26.225240,Hub-Core,RnD-Center,MPLS,36.0,10.0,,,1,1,0.15,0
2026-07-01 22:48:26.225240,Hub-Core,HQ-Admin,MPLS,31.0,10.0,,,0,1,0.1,0
2026-07-01 22:48:26.225240,Hub-Core,Overseas-East,SDWAN,,,2.67,95.62,1,1,0.27,0
2026-07-01 22:48:26.225240,Hub-Core,Overseas-West,SDWAN,,,9.49,80.11,0,1,0.24,0
2026-07-01 22:48:26.225240,Hub-Core,Overseas-Island,SDWAN,,,8.67,87.38,0,1,0.02,0
2026-07-01 22:48:26.225240,Launch-Site-A,Tracking-North,MPLS,13.0,20.0,,,1,1,0.02,0
2026-07-01 22:48:26.225240,Tracking-South,RnD-Center,MPLS,27.0,20.0,,,1,1,0.02,0
2026-07-01 22:48:56.225240,Hub-Core,Launch-Site-A,MPLS,14.0,20.0,,,0,1,0.23,0
2026-07-01 22:48:56.225240,Hub-Core,Tracking-North,MPLS,10.0,20.0,,,0,1,0.09,0
2026-07-01 22:48:56.225240,Hub-Core,Tracking-South,MPLS,17.0,10.0,,,1,1,0.09,0
2026-07-01 22:48:56.225240,Hub-Core,RnD-Center,MPLS,29.0,20.0,,,0,1,0.05,0
2026-07-01 22:48:56.225240,Hub-Core,HQ-Admin,MPLS,182.0,100.0,,,10,0,5.53,1
2026-07-01 22:48:56.225240,Hub-Core,Overseas-East,SDWAN,,,3.89,91.72,1,1,0.03,0
2026-07-01 22:48:56.225240,Hub-Core,Overseas-West,SDWAN,,,1.35,86.56,0,1,0.38,0
2026-07-01 22:48:56.225240,Hub-Core,Overseas-Island,SDWAN,,,5.89,83.18,1,1,0.48,0
2026-07-01 22:48:56.225240,Launch-Site-A,Tracking-North,MPLS,35.0,20.0,,,1,1,0.03,0
2026-07-01 22:48:56.225240,Tracking-South,RnD-Center,MPLS,13.0,10.0,,,1,1,0.07,0
2026-07-01 22:49:26.225240,Hub-Core,Launch-Site-A,MPLS,24.0,20.0,,,0,1,0.09,0
2026-07-01 22:49:26.225240,Hub-Core,Tracking-North,MPLS,15.0,10.0,,,0,1,0.3,0
2026-07-01 22:49:26.225240,Hub-Core,Tracking-South,MPLS,10.0,10.0,,,1,1,0.02,0
2026-07-01 22:49:26.225240,Hub-Core,RnD-Center,MPLS,30.0,10.0,,,1,1,0.27,0
2026-07-01 22:49:26.225240,Hub-Core,HQ-Admin,MPLS,14.0,20.0,,,1,1,0.21,0
2026-07-01 22:49:26.225240,Hub-Core,Overseas-East,SDWAN,,,8.56,95.3,1,1,0.42,0
2026-07-01 22:49:26.225240,Hub-Core,Overseas-West,SDWAN,,,2.53,90.66,1,1,0.44,0
2026-07-01 22:49:26.225240,Hub-Core,Overseas-Island,SDWAN,,,1.0,83.92,1,1,0.21,0
2026-07-01 22:49:26.225240,Launch-Site-A,Tracking-North,MPLS,11.0,20.0,,,0,1,0.04,0
2026-07-01 22:49:26.225240,Tracking-South,RnD-Center,MPLS,14.0,10.0,,,1,1,0.23,0
2026-07-01 22:49:56.225240,Hub-Core,Launch-Site-A,MPLS,30.0,10.0,,,1,1,0.29,0
2026-07-01 22:49:56.225240,Hub-Core,Tracking-North,MPLS,15.0,10.0,,,0,1,0.11,0
2026-07-01 22:49:56.225240,Hub-Core,Tracking-South,MPLS,20.0,10.0,,,0,1,0.06,0
2026-07-01 22:49:56.225240,Hub-Core,RnD-Center,MPLS,17.0,20.0,,,0,1,0.1,0
2026-07-01 22:49:56.225240,Hub-Core,HQ-Admin,MPLS,16.0,10.0,,,1,1,0.02,0
2026-07-01 22:49:56.225240,Hub-Core,Overseas-East,SDWAN,,,5.1,96.59,0,1,0.36,0
2026-07-01 22:49:56.225240,Hub-Core,Overseas-West,SDWAN,,,1.99,97.97,0,1,0.13,0
2026-07-01 22:49:56.225240,Hub-Core,Overseas-Island,SDWAN,,,1.23,90.05,0,1,0.37,0
2026-07-01 22:49:56.225240,Launch-Site-A,Tracking-North,MPLS,29.0,20.0,,,0,1,0.21,0
2026-07-01 22:49:56.225240,Tracking-South,RnD-Center,MPLS,36.0,20.0,,,0,1,0.24,0
2026-07-01 22:50:26.225240,Hub-Core,Launch-Site-A,MPLS,23.0,10.0,,,1,1,0.1,0
2026-07-01 22:50:26.225240,Hub-Core,Tracking-North,MPLS,32.0,10.0,,,0,1,0.14,0
2026-07-01 22:50:26.225240,Hub-Core,Tracking-South,MPLS,34.0,10.0,,,1,1,0.18,0
2026-07-01 22:50:26.225240,Hub-Core,RnD-Center,MPLS,31.0,10.0,,,0,1,0.21,0
2026-07-01 22:50:26.225240,Hub-Core,HQ-Admin,MPLS,24.0,10.0,,,0,1,0.21,0
2026-07-01 22:50:26.225240,Hub-Core,Overseas-East,SDWAN,,,7.79,96.61,0,1,0.27,0
2026-07-01 22:50:26.225240,Hub-Core,Overseas-West,SDWAN,,,2.82,90.76,1,1,0.21,0
2026-07-01 22:50:26.225240,Hub-Core,Overseas-Island,SDWAN,,,8.08,80.24,1,1,0.08,0
2026-07-01 22:50:26.225240,Launch-Site-A,Tracking-North,MPLS,38.0,20.0,,,1,1,0.29,0
2026-07-01 22:50:26.225240,Tracking-South,RnD-Center,MPLS,11.0,10.0,,,1,1,0.18,0
2026-07-01 22:50:56.225240,Hub-Core,Launch-Site-A,MPLS,18.0,10.0,,,1,1,0.01,0
2026-07-01 22:50:56.225240,Hub-Core,Tracking-North,MPLS,20.0,10.0,,,1,1,0.27,0
2026-07-01 22:50:56.225240,Hub-Core,Tracking-South,MPLS,21.0,20.0,,,0,1,0.12,0
2026-07-01 22:50:56.225240,Hub-Core,RnD-Center,MPLS,17.0,10.0,,,0,1,0.16,0
2026-07-01 22:50:56.225240,Hub-Core,HQ-Admin,MPLS,31.0,10.0,,,1,1,0.09,0
2026-07-01 22:50:56.225240,Hub-Core,Overseas-East,SDWAN,,,5.38,84.03,1,1,0.4,0
2026-07-01 22:50:56.225240,Hub-Core,Overseas-West,SDWAN,,,3.09,81.68,0,1,0.05,0
2026-07-01 22:50:56.225240,Hub-Core,Overseas-Island,SDWAN,,,5.36,91.91,0,1,0.38,0
2026-07-01 22:50:56.225240,Launch-Site-A,Tracking-North,MPLS,16.0,20.0,,,1,1,0.13,0
2026-07-01 22:50:56.225240,Tracking-South,RnD-Center,MPLS,35.0,20.0,,,1,1,0.12,0
2026-07-01 22:51:26.225240,Hub-Core,Launch-Site-A,MPLS,326.0,100.0,,,11,1,8.03,0
2026-07-01 22:51:26.225240,Hub-Core,Tracking-North,MPLS,174.0,120.0,,,8,1,14.07,0
2026-07-01 22:51:26.225240,Hub-Core,Tracking-South,MPLS,155.0,120.0,,,8,1,17.8,0
2026-07-01 22:51:26.225240,Hub-Core,RnD-Center,MPLS,304.0,100.0,,,6,1,14.26,0
2026-07-01 22:51:26.225240,Hub-Core,HQ-Admin,MPLS,353.0,80.0,,,6,1,9.25,0
2026-07-01 22:51:26.225240,Hub-Core,Overseas-East,SDWAN,,,41.12,29.7,3,1,12.75,0
2026-07-01 22:51:26.225240,Hub-Core,Overseas-West,SDWAN,,,136.11,18.06,3,1,9.68,0
2026-07-01 22:51:26.225240,Hub-Core,Overseas-Island,SDWAN,,,74.59,15.89,6,0,19.46,0
2026-07-01 22:51:26.225240,Launch-Site-A,Tracking-North,MPLS,375.0,120.0,,,7,0,11.6,0
2026-07-01 22:51:26.225240,Tracking-South,RnD-Center,MPLS,268.0,100.0,,,6,1,8.62,0
2026-07-01 22:51:56.225240,Hub-Core,Launch-Site-A,MPLS,19.0,10.0,,,0,1,0.2,0
2026-07-01 22:51:56.225240,Hub-Core,Tracking-North,MPLS,18.0,10.0,,,0,1,0.09,0
2026-07-01 22:51:56.225240,Hub-Core,Tracking-South,MPLS,21.0,20.0,,,1,1,0.01,0
2026-07-01 22:51:56.225240,Hub-Core,RnD-Center,MPLS,34.0,20.0,,,1,1,0.06,0
2026-07-01 22:51:56.225240,Hub-Core,HQ-Admin,MPLS,27.0,10.0,,,0,1,0.19,0
2026-07-01 22:51:56.225240,Hub-Core,Overseas-East,SDWAN,,,7.18,90.69,1,1,0.42,0
2026-07-01 22:51:56.225240,Hub-Core,Overseas-West,SDWAN,,,1.72,93.0,0,1,0.48,0
2026-07-01 22:51:56.225240,Hub-Core,Overseas-Island,SDWAN,,,9.09,92.39,0,1,0.29,0
2026-07-01 22:51:56.225240,Launch-Site-A,Tracking-North,MPLS,30.0,20.0,,,1,1,0.17,0
2026-07-01 22:51:56.225240,Tracking-South,RnD-Center,MPLS,14.0,20.0,,,0,1,0.18,0
2026-07-01 22:52:26.225240,Hub-Core,Launch-Site-A,MPLS,24.0,10.0,,,1,1,0.21,0
2026-07-01 22:52:26.225240,Hub-Core,Tracking-North,MPLS,24.0,20.0,,,1,1,0.11,0
2026-07-01 22:52:26.225240,Hub-Core,Tracking-South,MPLS,36.0,20.0,,,0,1,0.22,0
2026-07-01 22:52:26.225240,Hub-Core,RnD-Center,MPLS,23.0,10.0,,,1,1,0.25,0
2026-07-01 22:52:26.225240,Hub-Core,HQ-Admin,MPLS,25.0,10.0,,,1,1,0.07,0
2026-07-01 22:52:26.225240,Hub-Core,Overseas-East,SDWAN,,,8.98,92.87,0,1,0.24,0
2026-07-01 22:52:26.225240,Hub-Core,Overseas-West,SDWAN,,,1.34,97.98,1,1,0.31,0
2026-07-01 22:52:26.225240,Hub-Core,Overseas-Island,SDWAN,,,8.01,92.98,0,1,0.39,0
2026-07-01 22:52:26.225240,Launch-Site-A,Tracking-North,MPLS,32.0,10.0,,,1,1,0.11,0
2026-07-01 22:52:26.225240,Tracking-South,RnD-Center,MPLS,29.0,20.0,,,0,1,0.1,0
2026-07-01 22:52:56.225240,Hub-Core,Launch-Site-A,MPLS,40.0,20.0,,,1,1,0.24,0
2026-07-01 22:52:56.225240,Hub-Core,Tracking-North,MPLS,27.0,10.0,,,0,1,0.22,0
2026-07-01 22:52:56.225240,Hub-Core,Tracking-South,MPLS,26.0,20.0,,,0,1,0.13,0
2026-07-01 22:52:56.225240,Hub-Core,RnD-Center,MPLS,21.0,10.0,,,1,1,0.16,0
2026-07-01 22:52:56.225240,Hub-Core,HQ-Admin,MPLS,16.0,20.0,,,1,1,0.18,0
2026-07-01 22:52:56.225240,Hub-Core,Overseas-East,SDWAN,,,2.14,87.78,1,1,0.1,0
2026-07-01 22:52:56.225240,Hub-Core,Overseas-West,SDWAN,,,8.94,96.49,0,1,0.14,0
2026-07-01 22:52:56.225240,Hub-Core,Overseas-Island,SDWAN,,,9.74,86.34,1,1,0.2,0
2026-07-01 22:52:56.225240,Launch-Site-A,Tracking-North,MPLS,26.0,10.0,,,1,1,0.22,0
2026-07-01 22:52:56.225240,Tracking-South,RnD-Center,MPLS,32.0,20.0,,,1,1,0.1,0
2026-07-01 22:53:26.225240,Hub-Core,Launch-Site-A,MPLS,21.0,10.0,,,0,1,0.26,0
2026-07-01 22:53:26.225240,Hub-Core,Tracking-North,MPLS,23.0,20.0,,,0,1,0.1,0
2026-07-01 22:53:26.225240,Hub-Core,Tracking-South,MPLS,29.0,10.0,,,1,1,0.21,0
2026-07-01 22:53:26.225240,Hub-Core,RnD-Center,MPLS,32.0,20.0,,,1,1,0.08,0
2026-07-01 22:53:26.225240,Hub-Core,HQ-Admin,MPLS,25.0,20.0,,,1,1,0.07,0
2026-07-01 22:53:26.225240,Hub-Core,Overseas-East,SDWAN,,,1.88,87.78,1,1,0.44,0
2026-07-01 22:53:26.225240,Hub-Core,Overseas-West,SDWAN,,,6.66,93.98,0,1,0.09,0
2026-07-01 22:53:26.225240,Hub-Core,Overseas-Island,SDWAN,,,1.56,80.84,0,1,0.21,0
2026-07-01 22:53:26.225240,Launch-Site-A,Tracking-North,MPLS,36.0,10.0,,,1,1,0.13,0
2026-07-01 22:53:26.225240,Tracking-South,RnD-Center,MPLS,31.0,10.0,,,0,1,0.15,0
2026-07-01 22:53:56.225240,Hub-Core,Launch-Site-A,MPLS,21.0,10.0,,,1,1,0.01,0
2026-07-01 22:53:56.225240,Hub-Core,Tracking-North,MPLS,17.0,20.0,,,0,1,0.13,0
2026-07-01 22:53:56.225240,Hub-Core,Tracking-South,MPLS,34.0,10.0,,,1,1,0.01,0
2026-07-01 22:53:56.225240,Hub-Core,RnD-Center,MPLS,33.0,20.0,,,0,1,0.0,0
2026-07-01 22:53:56.225240,Hub-Core,HQ-Admin,MPLS,31.0,20.0,,,0,1,0.24,0
2026-07-01 22:53:56.225240,Hub-Core,Overseas-East,SDWAN,,,4.53,89.21,1,1,0.41,0
2026-07-01 22:53:56.225240,Hub-Core,Overseas-West,SDWAN,,,3.62,92.96,0,1,0.26,0
2026-07-01 22:53:56.225240,Hub-Core,Overseas-Island,SDWAN,,,6.53,93.32,1,1,0.5,0
2026-07-01 22:53:56.225240,Launch-Site-A,Tracking-North,MPLS,23.0,20.0,,,1,1,0.13,0
2026-07-01 22:53:56.225240,Tracking-South,RnD-Center,MPLS,15.0,20.0,,,1,1,0.24,0
2026-07-01 22:54:26.225240,Hub-Core,Launch-Site-A,MPLS,26.0,20.0,,,0,1,0.2,0
2026-07-01 22:54:26.225240,Hub-Core,Tracking-North,MPLS,28.0,20.0,,,0,1,0.14,0
2026-07-01 22:54:26.225240,Hub-Core,Tracking-South,MPLS,39.0,10.0,,,1,1,0.1,0
2026-07-01 22:54:26.225240,Hub-Core,RnD-Center,MPLS,28.0,20.0,,,1,1,0.24,0
2026-07-01 22:54:26.225240,Hub-Core,HQ-Admin,MPLS,34.0,10.0,,,0,1,0.21,0
2026-07-01 22:54:26.225240,Hub-Core,Overseas-East,SDWAN,,,5.08,95.49,1,1,0.18,0
2026-07-01 22:54:26.225240,Hub-Core,Overseas-West,SDWAN,,,7.79,89.64,1,1,0.18,0
2026-07-01 22:54:26.225240,Hub-Core,Overseas-Island,SDWAN,,,1.71,99.58,1,1,0.42,0
2026-07-01 22:54:26.225240,Launch-Site-A,Tracking-North,MPLS,17.0,10.0,,,0,1,0.04,0
2026-07-01 22:54:26.225240,Tracking-South,RnD-Center,MPLS,40.0,20.0,,,1,1,0.17,0
2026-07-01 22:54:56.225240,Hub-Core,Launch-Site-A,MPLS,22.0,10.0,,,1,1,0.15,0
2026-07-01 22:54:56.225240,Hub-Core,Tracking-North,MPLS,37.0,20.0,,,0,1,0.19,0
2026-07-01 22:54:56.225240,Hub-Core,Tracking-South,MPLS,15.0,20.0,,,0,1,0.15,0
2026-07-01 22:54:56.225240,Hub-Core,RnD-Center,MPLS,29.0,20.0,,,0,1,0.11,0
2026-07-01 22:54:56.225240,Hub-Core,HQ-Admin,MPLS,20.0,10.0,,,0,1,0.0,0
2026-07-01 22:54:56.225240,Hub-Core,Overseas-East,SDWAN,,,1.85,98.08,0,1,0.44,0
2026-07-01 22:54:56.225240,Hub-Core,Overseas-West,SDWAN,,,128.56,33.65,7,0,14.19,1
2026-07-01 22:54:56.225240,Hub-Core,Overseas-Island,SDWAN,,,1.06,85.88,0,1,0.14,0
2026-07-01 22:54:56.225240,Launch-Site-A,Tracking-North,MPLS,10.0,20.0,,,1,1,0.05,0
2026-07-01 22:54:56.225240,Tracking-South,RnD-Center,MPLS,17.0,20.0,,,0,1,0.24,0
2026-07-01 22:55:26.225240,Hub-Core,Launch-Site-A,MPLS,36.0,20.0,,,0,1,0.05,0
2026-07-01 22:55:26.225240,Hub-Core,Tracking-North,MPLS,14.0,10.0,,,0,1,0.16,0
2026-07-01 22:55:26.225240,Hub-Core,Tracking-South,MPLS,12.0,20.0,,,0,1,0.0,0
2026-07-01 22:55:26.225240,Hub-Core,RnD-Center,MPLS,17.0,20.0,,,0,1,0.13,0
2026-07-01 22:55:26.225240,Hub-Core,HQ-Admin,MPLS,34.0,10.0,,,0,1,0.01,0
2026-07-01 22:55:26.225240,Hub-Core,Overseas-East,SDWAN,,,9.84,99.16,0,1,0.07,0
2026-07-01 22:55:26.225240,Hub-Core,Overseas-West,SDWAN,,,7.01,93.06,1,1,0.14,0
2026-07-01 22:55:26.225240,Hub-Core,Overseas-Island,SDWAN,,,1.79,82.31,0,1,0.38,0
2026-07-01 22:55:26.225240,Launch-Site-A,Tracking-North,MPLS,22.0,10.0,,,0,1,0.02,0
2026-07-01 22:55:26.225240,Tracking-South,RnD-Center,MPLS,32.0,20.0,,,1,1,0.07,0
2026-07-01 22:55:56.225240,Hub-Core,Launch-Site-A,MPLS,13.0,10.0,,,1,1,0.08,0
2026-07-01 22:55:56.225240,Hub-Core,Tracking-North,MPLS,36.0,10.0,,,0,1,0.17,0
2026-07-01 22:55:56.225240,Hub-Core,Tracking-South,MPLS,21.0,10.0,,,1,1,0.26,0
2026-07-01 22:55:56.225240,Hub-Core,RnD-Center,MPLS,40.0,10.0,,,1,1,0.25,0
2026-07-01 22:55:56.225240,Hub-Core,HQ-Admin,MPLS,36.0,10.0,,,1,1,0.21,0
2026-07-01 22:55:56.225240,Hub-Core,Overseas-East,SDWAN,,,7.92,96.12,1,1,0.35,0
2026-07-01 22:55:56.225240,Hub-Core,Overseas-West,SDWAN,,,7.53,83.53,0,1,0.17,0
2026-07-01 22:55:56.225240,Hub-Core,Overseas-Island,SDWAN,,,4.41,97.9,0,1,0.19,0
2026-07-01 22:55:56.225240,Launch-Site-A,Tracking-North,MPLS,15.0,20.0,,,0,1,0.13,0
2026-07-01 22:55:56.225240,Tracking-South,RnD-Center,MPLS,10.0,20.0,,,1,1,0.03,0
2026-07-01 22:56:26.225240,Hub-Core,Launch-Site-A,MPLS,153.0,80.0,,,12,1,13.27,0
2026-07-01 22:56:26.225240,Hub-Core,Tracking-North,MPLS,342.0,80.0,,,11,1,17.56,0
2026-07-01 22:56:26.225240,Hub-Core,Tracking-South,MPLS,217.0,120.0,,,9,0,19.37,0
2026-07-01 22:56:26.225240,Hub-Core,RnD-Center,MPLS,371.0,100.0,,,7,1,12.05,0
2026-07-01 22:56:26.225240,Hub-Core,HQ-Admin,MPLS,229.0,80.0,,,10,0,18.08,0
2026-07-01 22:56:26.225240,Hub-Core,Overseas-East,SDWAN,,,102.4,24.97,6,0,12.47,0
2026-07-01 22:56:26.225240,Hub-Core,Overseas-West,SDWAN,,,66.6,35.6,6,1,9.3,0
2026-07-01 22:56:26.225240,Hub-Core,Overseas-Island,SDWAN,,,57.71,20.15,6,1,18.37,0
2026-07-01 22:56:26.225240,Launch-Site-A,Tracking-North,MPLS,298.0,120.0,,,6,0,11.52,1
2026-07-01 22:56:26.225240,Tracking-South,RnD-Center,MPLS,261.0,120.0,,,7,0,6.67,0
2026-07-01 22:56:56.225240,Hub-Core,Launch-Site-A,MPLS,16.0,10.0,,,0,1,0.23,0
2026-07-01 22:56:56.225240,Hub-Core,Tracking-North,MPLS,15.0,20.0,,,0,1,0.29,0
2026-07-01 22:56:56.225240,Hub-Core,Tracking-South,MPLS,31.0,10.0,,,1,1,0.18,0
2026-07-01 22:56:56.225240,Hub-Core,RnD-Center,MPLS,11.0,20.0,,,1,1,0.18,0
2026-07-01 22:56:56.225240,Hub-Core,HQ-Admin,MPLS,33.0,10.0,,,1,1,0.18,0
2026-07-01 22:56:56.225240,Hub-Core,Overseas-East,SDWAN,,,6.24,82.54,1,1,0.48,0
2026-07-01 22:56:56.225240,Hub-Core,Overseas-West,SDWAN,,,5.12,91.51,0,1,0.29,0
2026-07-01 22:56:56.225240,Hub-Core,Overseas-Island,SDWAN,,,140.09,23.74,3,1,22.53,1
2026-07-01 22:56:56.225240,Launch-Site-A,Tracking-North,MPLS,30.0,20.0,,,1,1,0.26,0
2026-07-01 22:56:56.225240,Tracking-South,RnD-Center,MPLS,18.0,20.0,,,1,1,0.01,0
2026-07-01 22:57:26.225240,Hub-Core,Launch-Site-A,MPLS,11.0,10.0,,,0,1,0.05,0
2026-07-01 22:57:26.225240,Hub-Core,Tracking-North,MPLS,27.0,20.0,,,0,1,0.17,0
2026-07-01 22:57:26.225240,Hub-Core,Tracking-South,MPLS,18.0,20.0,,,1,1,0.01,0
2026-07-01 22:57:26.225240,Hub-Core,RnD-Center,MPLS,37.0,10.0,,,1,1,0.25,0
2026-07-01 22:57:26.225240,Hub-Core,HQ-Admin,MPLS,14.0,10.0,,,0,1,0.11,0
2026-07-01 22:57:26.225240,Hub-Core,Overseas-East,SDWAN,,,1.51,81.05,1,1,0.19,0
2026-07-01 22:57:26.225240,Hub-Core,Overseas-West,SDWAN,,,3.74,93.57,1,1,0.41,0
2026-07-01 22:57:26.225240,Hub-Core,Overseas-Island,SDWAN,,,1.91,88.84,0,1,0.02,0
2026-07-01 22:57:26.225240,Launch-Site-A,Tracking-North,MPLS,11.0,10.0,,,0,1,0.25,0
2026-07-01 22:57:26.225240,Tracking-South,RnD-Center,MPLS,18.0,10.0,,,1,1,0.07,0
2026-07-01 22:57:56.225240,Hub-Core,Launch-Site-A,MPLS,11.0,10.0,,,0,1,0.13,0
2026-07-01 22:57:56.225240,Hub-Core,Tracking-North,MPLS,30.0,10.0,,,0,1,0.15,0
2026-07-01 22:57:56.225240,Hub-Core,Tracking-South,MPLS,13.0,20.0,,,1,1,0.17,0
2026-07-01 22:57:56.225240,Hub-Core,RnD-Center,MPLS,11.0,10.0,,,1,1,0.26,0
2026-07-01 22:57:56.225240,Hub-Core,HQ-Admin,MPLS,34.0,10.0,,,1,1,0.21,0
2026-07-01 22:57:56.225240,Hub-Core,Overseas-East,SDWAN,,,6.23,87.31,1,1,0.29,0
2026-07-01 22:57:56.225240,Hub-Core,Overseas-West,SDWAN,,,5.43,91.1,1,1,0.4,0
2026-07-01 22:57:56.225240,Hub-Core,Overseas-Island,SDWAN,,,1.55,87.63,0,1,0.31,0
2026-07-01 22:57:56.225240,Launch-Site-A,Tracking-North,MPLS,22.0,10.0,,,1,1,0.18,0
2026-07-01 22:57:56.225240,Tracking-South,RnD-Center,MPLS,19.0,10.0,,,0,1,0.06,0
2026-07-01 22:58:26.225240,Hub-Core,Launch-Site-A,MPLS,11.0,20.0,,,0,1,0.1,0
2026-07-01 22:58:26.225240,Hub-Core,Tracking-North,MPLS,22.0,20.0,,,0,1,0.11,0
2026-07-01 22:58:26.225240,Hub-Core,Tracking-South,MPLS,12.0,10.0,,,1,1,0.24,0
2026-07-01 22:58:26.225240,Hub-Core,RnD-Center,MPLS,10.0,20.0,,,1,1,0.17,0
2026-07-01 22:58:26.225240,Hub-Core,HQ-Admin,MPLS,30.0,10.0,,,0,1,0.17,0
2026-07-01 22:58:26.225240,Hub-Core,Overseas-East,SDWAN,,,61.14,27.48,6,0,24.9,1
2026-07-01 22:58:26.225240,Hub-Core,Overseas-West,SDWAN,,,3.89,94.9,1,1,0.35,0
2026-07-01 22:58:26.225240,Hub-Core,Overseas-Island,SDWAN,,,9.79,92.25,1,1,0.47,0
2026-07-01 22:58:26.225240,Launch-Site-A,Tracking-North,MPLS,40.0,10.0,,,0,1,0.22,0
2026-07-01 22:58:26.225240,Tracking-South,RnD-Center,MPLS,20.0,20.0,,,1,1,0.26,0
2026-07-01 22:58:56.225240,Hub-Core,Launch-Site-A,MPLS,276.0,80.0,,,5,0,10.74,0
2026-07-01 22:58:56.225240,Hub-Core,Tracking-North,MPLS,413.0,80.0,,,7,0,16.17,0
2026-07-01 22:58:56.225240,Hub-Core,Tracking-South,MPLS,342.0,100.0,,,11,1,14.25,0
2026-07-01 22:58:56.225240,Hub-Core,RnD-Center,MPLS,384.0,80.0,,,7,0,8.64,0
2026-07-01 22:58:56.225240,Hub-Core,HQ-Admin,MPLS,242.0,120.0,,,10,0,13.62,0
2026-07-01 22:58:56.225240,Hub-Core,Overseas-East,SDWAN,,,41.25,24.54,5,0,14.16,0
2026-07-01 22:58:56.225240,Hub-Core,Overseas-West,SDWAN,,,90.41,25.75,10,0,6.32,0
2026-07-01 22:58:56.225240,Hub-Core,Overseas-Island,SDWAN,,,142.84,37.14,10,1,14.85,0
2026-07-01 22:58:56.225240,Launch-Site-A,Tracking-North,MPLS,390.0,100.0,,,9,0,7.68,0
2026-07-01 22:58:56.225240,Tracking-South,RnD-Center,MPLS,290.0,100.0,,,7,0,18.52,0
2026-07-01 22:59:26.225240,Hub-Core,Launch-Site-A,MPLS,28.0,20.0,,,1,1,0.1,0
2026-07-01 22:59:26.225240,Hub-Core,Tracking-North,MPLS,31.0,10.0,,,0,1,0.27,0
2026-07-01 22:59:26.225240,Hub-Core,Tracking-South,MPLS,26.0,10.0,,,0,1,0.14,0
2026-07-01 22:59:26.225240,Hub-Core,RnD-Center,MPLS,34.0,10.0,,,0,1,0.08,0
